SOC,OCV
0.00181159420289856,3.42083333333333
0.0147119911381888,3.43655478539611
0.0474314594295209,3.46788924274593
0.0810330702483152,3.49806185863411
0.112870396012185,3.52388909704009
0.149759992615157,3.55125249781441
0.178309332594849,3.56908246950585
0.211028800886181,3.58678947587528
0.243748269177513,3.60118365180467
0.27614695836795,3.61241284501062
0.302466119836654,3.62019057729249
0.340579710144928,3.62916666666667
0.393115942028985,3.64166666666667
0.450057833947338,3.66555040854404
0.480483245638327,3.68035885267058
0.513202713929659,3.69915084717539
0.545922182220991,3.72096634195079
0.578641650512323,3.74538580825111
0.611361118803656,3.77138212397486
0.644080587094988,3.79847789434245
0.676800055386319,3.8259063944049
0.709519523677652,3.85324809541651
0.742238991968984,3.88043066483494
0.774958460260316,3.90798936347363
0.807677928551648,3.93667644977312
0.84039739684298,3.96783730902127
0.873116865134312,4.00278839348903
0.89848132689797,4.0337932211101
0.931159420289855,4.07083333333333
0.965579710144928,4.1125
0.990771510918285,4.14604299363057
1,4.15833333333333
