SOC,C2
0.1,677.6061776
0.2,1013.513514
0.3,17.37451737
0.4,17.37451737
0.5,11.58301158
0.6,11.58301158
0.7,5.791505792
0.8,828.1853282
0.9,11.58301158
1,11.58301158
