SOC,R1
0.102088167053364,0.0045883961626021
0.201856148491879,0.00441503683931078
0.301624129930394,0.00421973394235175
0.40139211136891,0.00415609248739899
0.503480278422274,0.00411444551927791
0.603248259860789,0.00394108619598659
0.700696055684455,0.00392128097520529
0.802784222737819,0.00392352115441963
0.902552204176334,0.00385987969946687
