SOC,OCV
0.17985401459854,3.39807162534435
0.189721849694413,3.40974924655417
0.210725320174855,3.43045860564201
0.231728790655296,3.44778844882557
0.252732261135738,3.46920514845152
0.273735731616179,3.49451222103704
0.294739202096621,3.51836531584979
0.314557110828689,3.53924308935147
0.33803632913941,3.55957445164381
0.357749613537945,3.57687809702967
0.378753084018386,3.59357919306825
0.399756554498828,3.60961224526529
0.420760024979269,3.62572389085545
0.441763495459711,3.64258217368028
0.462766965940152,3.66038357722258
0.483770436420594,3.67952106844797
0.504773906901035,3.6995230869977
0.525777377381476,3.719564402244
0.546780847861918,3.73948782740062
0.567784318342359,3.75925406577098
0.588787788822801,3.7786666338723
0.609791259303242,3.79772553170457
0.630794729783684,3.81658794605402
0.651798200264125,3.83548965710004
0.672801670744567,3.85376262100108
0.693805141225008,3.87124965097089
0.71480861170545,3.88920824129943
0.735812082185891,3.90909236975949
0.756815552666332,3.93267038769631
0.777819023146774,3.95907776778555
0.798822493627215,3.98599600493009
0.819569824223749,4.01068710179701
0.82978102189781,4.02066115702479
