SOC,OCV
0.047713717693837,3.07244897959184
0.0515252087747302,3.08128176615322
0.0606205341530557,3.1034118020925
0.0681999719683269,3.12360226431435
0.0757794097835982,3.14367601866208
0.0833588475988695,3.16371087038512
0.0909382854141408,3.18401804048108
0.109886879952319,3.20795288033078
0.144373322011803,3.22164259954495
0.183028454869687,3.24019381195325
0.22168358772757,3.25652147238088
0.260338720585454,3.26935171056787
0.298993853443337,3.27969523196
0.337648986301221,3.28897083816415
0.376304119159104,3.29455450900415
0.414959252016988,3.29714038935218
0.453614384874871,3.29809769903855
0.492269517732755,3.29888719348109
0.530924650590638,3.29951268666262
0.569579783448522,3.30074841709442
0.608234916306405,3.30286517755631
0.646890049164289,3.30739618913958
0.685545182022172,3.31946363076374
0.724200314880056,3.32978426825898
0.762855447737939,3.33537175308179
0.801510580595823,3.33651976190887
0.840165713453706,3.33669139113551
0.87882084631159,3.33680199663712
0.917475979169473,3.33760674701092
0.944004011522923,3.33840105911596
