SOC,OCV
0.00214468548836738,1.83744248936571
0.0150846047273895,1.91231289506464
0.0280245239664115,1.98700918354102
0.0409644432054336,2.06176351109158
0.0662561035362495,2.11502887142507
0.109487197357528,2.13438372619812
0.15301238025242,2.14744251788979
0.196831652220927,2.15871778451799
0.240945013263048,2.16923736671406
0.284764285231554,2.17902361736469
0.328583557200061,2.18875300540884
0.372696918242182,2.19853258940905
0.416516190210688,2.20851531016891
0.460335462179195,2.21993449801485
0.504154734147701,2.23254348688159
0.547679917042594,2.24771992046921
0.590616921790258,2.26570575897212
0.633259837464308,2.28624414027147
0.675902753138358,2.31006047436337
0.717369312517952,2.33637539059895
0.758835871897545,2.36526558346909
0.799126074982682,2.39653118396034
0.839122188994205,2.42960833515113
0.878824213932113,2.4645571733259
0.917938060722794,2.50221521695684
0.952052393262034,2.54673801498328
0.965580490648284,2.62123116670001
0.979108588034534,2.69653686545533
0.992342596347171,2.77130314222705
0.998158379373849,2.80700934579439
