SOC,OCV
0.099920608512402,3.33040752351097
0.108914675303931,3.34539720888812
0.132768965023062,3.37663142485054
0.155678434515221,3.40666725849992
0.178811616008949,3.43821701841159
0.202678693828952,3.46811807403525
0.226545075291701,3.4944823402557
0.249440527712224,3.52011816190828
0.275612413559777,3.54759549849705
0.298664634594017,3.57042099781143
0.325114948085188,3.59026904241016
0.347827491605784,3.60418562892503
0.371956015647991,3.62040315345035
0.396084096133539,3.63679932042029
0.420210773092213,3.65376075783851
0.444337401988224,3.67074155249449
0.468463584726781,3.68790203706467
0.49258918877145,3.70529559059865
0.516698942332241,3.72907292651435
0.540801596004236,3.75570974264253
0.564904187950733,3.78237141871531
0.589005824261671,3.80941797700911
0.613114955920724,3.83344578384983
0.637229704600159,3.85521133573155
0.661343601259649,3.87732003864637
0.685457117162972,3.89958209110713
0.709571267590552,3.92158858892386
0.733448645052801,3.9435242163457
0.757798601436015,3.96599104771194
0.781912260209594,3.98819555917732
0.806029619322789,4.00890975886245
0.83015453155639,4.02658193930365
0.854279683132347,4.04415772461134
0.878405109490805,4.06162284126675
0.895434492690828,4.07408387453347
