SOC,OCV
0.000514247790993044,2.86214886492472
0.00491235479733887,2.93818094158327
0.00930743172428372,3.01546383501854
0.0136998270793625,3.09385368132013
0.0190611508276916,3.17760645450471
0.0267522474470906,3.24541431095074
0.0370333697796576,3.32495706664557
0.054533405391953,3.3970005829913
0.0861259588338472,3.4614768751186
0.125924209087946,3.51644625330715
0.165714784082522,3.57458397862676
0.205504962483142,3.63288541793186
0.245311821159016,3.68430123961173
0.285143408634568,3.72550901278427
0.325002711029006,3.75527606744103
0.364889448393653,3.77371796639532
0.404798908259137,3.78278001700419
0.44472098914408,3.78663211078055
0.484643559939205,3.79028196963364
0.524556262543514,3.79800541765523
0.564455317649888,3.81136255282473
0.604342871531506,3.82946739357359
0.64422426654226,3.85011461621484
0.684101345677599,3.87254343222766
0.723970049681726,3.89842950240475
0.747768159988293,2.85686186621668
0.763822423346442,3.93105673669046
0.803654617377459,3.97201412376753
0.843475286854663,4.0177288466584
0.883301275356703,4.06124787609675
0.923142940984578,4.09829538799082
0.962976441442747,4.1387134819392
0.990060278602976,4.17281720625987
