SOC,C1
0.00289855072463767,12174.2731118913
0.150724637681159,18652.2639301467
0.3,40658.3850931677
0.501449275362319,18571.6086056351
0.701449275362319,33379.0620217841
0.850724637681159,18118.1024394635
1,23354.0372670807
