SOC,OCV
0,3.45
0.05,3.48
0.1,3.53
0.15,3.58
0.2,3.6
0.3,3.63
0.4,3.68
0.5,3.78
0.6,3.88
0.7,3.94
0.8,4.01
0.9,4.08
0.95,4.12
1,4.19
