SOC,R1
0.0141944737625504,0.0231198749695543
0.0981705501880869,0.00671734188519932
0.19950745581987,0.00480007306974101
0.299389732348245,0.00434643176098076
0.39925171172634,0.00433181781277909
0.499120456821195,0.00417086141105789
0.600362642418338,0.00430238694487294
0.700204324646153,0.00472680035722985
0.800025709723688,0.00559024113014533
0.899894454818543,0.00542928472842413
