SOC,OCV
0,2.030432026
0.050940743,2.081259759
0.101665818,2.111797462
0.20149846,2.142434804
0.301374235,2.18321716
0.402694985,2.213857521
0.501125786,2.264781874
0.551850861,2.295319577
0.602575937,2.32585728
0.703905313,2.358526644
0.802379248,2.419596011
0.903958799,2.511106462
0.954727008,2.55178918
1,2.631013898
